link_config_id,edge_id,domain,from_file,to_file,relation,period,current_join,current_status,current_evidence,missing_key_or_control,target_join,owner_role,false_join_risk,integration_test_id,acceptance_criteria,stage27_prefill_scope,linked_request_ids,prefill_coverage_pct,stage27_precheck_status,official_retest_result,transaction_level_automation_allowed_stage27,stage27_connection_note,named_owner,required_datasets_accepted,primary_keys_confirmed,orphan_test,duplicate_test,totals_test,signed_reconciliation,target_retest_result,automation_status,evidence_link,next_action,release_readiness_score,stage29_action
LCFG-185,FIN-PAY-07,Финансы/закрытие,ЗП за январь 2026.xlsx,ДДС 2026.xlsx,ФОТ ↔ банковская выплата/ДДС,2026-январь,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-185,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G02; REQ-ST24-G03; REQ-ST24-G05; REQ-ST24-G14,61.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-186,FIN-PAY-08,Финансы/закрытие,ЗП за февраль 2026.xlsx,ДДС 2026.xlsx,ФОТ ↔ банковская выплата/ДДС,2026-февраль,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-186,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G14,49.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-187,FIN-PAY-09,Финансы/закрытие,ЗП за март 2026.xlsx,ДДС 2026.xlsx,ФОТ ↔ банковская выплата/ДДС,2026-март,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-187,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-188,FIN-PAY-10,Финансы/закрытие,ЗП за апрель 2026.xlsx,ДДС 2026.xlsx,ФОТ ↔ банковская выплата/ДДС,2026-апрель,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-188,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-189,FIN-PAY-11,Финансы/закрытие,ЗП за май 2026.xlsx,ДДС 2026.xlsx,ФОТ ↔ банковская выплата/ДДС,2026-май,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-189,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-190,FIN-TSUM-2024,Финансы/закрытие,Продажи ЦУМ 2024.xlsx,Банковские выписки / Расходы,Реализация ЦУМ ↔ поступление,2024,Месяц + контрагент + сумма,Агрегатно подтверждено,27 из 29 месяцев совпали в пределах 1 рубля; две малые разницы.,Нет sales_line_id/settlement_id/commission detail,sales_line_id → settlement_id → bank_payment_id,Коммерция + финансы,Высокий на SKU/заказе,IT-190,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-191,FIN-TSUM-2025,Финансы/закрытие,Продажи ЦУМ 2025.xlsx,Банковские выписки / Расходы,Реализация ЦУМ ↔ поступление,2025,Месяц + контрагент + сумма,Агрегатно подтверждено,27 из 29 месяцев совпали в пределах 1 рубля; две малые разницы.,Нет sales_line_id/settlement_id/commission detail,sales_line_id → settlement_id → bank_payment_id,Коммерция + финансы,Высокий на SKU/заказе,IT-191,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-192,FIN-TSUM-2026,Финансы/закрытие,Продажи ЦУМ 2026.xlsx,Банковские выписки / Расходы,Реализация ЦУМ ↔ поступление,2026,Месяц + контрагент + сумма,Агрегатно подтверждено,27 из 29 месяцев совпали в пределах 1 рубля; две малые разницы.,Нет sales_line_id/settlement_id/commission detail,sales_line_id → settlement_id → bank_payment_id,Коммерция + финансы,Высокий на SKU/заказе,IT-192,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-193,FIN-B2B-2025,Финансы/закрытие,Факт анализ продаж B2B 2025.xlsx,Банковские выписки / Расходы,B2B ↔ поступление,2025,Месяц + контрагент + сумма,Подтверждено агрегатно,17 из 17 доступных месяцев сопоставлены с банком.,Нет invoice/settlement/payment allocation,invoice_id + settlement_id + bank_payment_id,Коммерция + финансы,Средний/высокий,IT-193,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-194,FIN-B2B-2026,Финансы/закрытие,Факт анализ продаж B2B 2026.xlsx,Банковские выписки / Расходы,B2B ↔ поступление,2026,Месяц + контрагент + сумма,Подтверждено агрегатно,17 из 17 доступных месяцев сопоставлены с банком.,Нет invoice/settlement/payment allocation,invoice_id + settlement_id + bank_payment_id,Коммерция + финансы,Средний/высокий,IT-194,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G11; REQ-ST24-G12; REQ-ST24-G13; REQ-ST24-G14,44.5,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-195,FIN-SALES-01,Финансы/закрытие,SALES 2024-2026.xlsx,Расходы 2024–2026.xlsx / банк,Каналы продаж ↔ cash receipts,2024–2026,Период + канал + пересчёт валюты,Частично,"Cash mix и каналы доступны, но Salon и Shop не разделены в источнике.","Нет строки продажи, валюты признания, НДС/скидок/возвратов",sales_line_id + channel_id + currency_id + payment_id,Коммерция + финансы,Высокий,IT-195,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-196,FIN-BUD-01,Финансы/закрытие,Бюджет 2-е полугодие 2025(1).xlsx,Расходы 2025.xlsx,Бюджет ↔ факт,H2 2025,Статья + месяц,Подтверждено с оговоркой,"Факт 1 244 056 против плана 1 157 467,89; +7,5%.",Нет plan_version_id и утверждённой классификации,plan_version_id + account_id + period,Финансы,Средний,IT-196,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
